"FSC-A","mCherry-A"
49.486431,21.332905
65.266289,141.389404
34.906776,18.441204
5.151618,3.793898
47.143505,87.884872
28.599022,27.758881
25.383345,10.265422
4.802812,1.784971
43.257751,33.973263
7.325838,3.752854
14.532559,1.788409
9.332110,1.944087
46.465008,28.908451
6.796562,1.719205
9.302032,2.070927
25.585838,31.276293
8.364116,2.068151
11.160360,3.610599
8.902733,4.355566
22.960516,20.017187
28.061371,18.732183
45.319283,19.142267
40.046906,19.610437
17.416784,4.794732
8.244013,26.732925
34.960823,19.606796
31.968374,9.665252
5.908001,9.491227
60.818432,42.601131
31.105387,17.118683
23.063026,17.253128
14.753532,13.599072
7.396499,15.947051
15.917336,20.980103
8.254654,2.814249
18.676525,35.402214
12.203885,3.878767
57.691139,32.539776
22.178135,30.597794
5.031260,3.376220
32.974407,13.966495
6.783584,3.674141
28.141920,8.134214
19.821699,24.955023
9.743283,0.860510
37.719234,45.050045
36.837086,21.547125
39.575489,62.711239
4.857558,2.071212
10.270026,8.372565
24.651327,11.811471
18.083008,14.735723
23.506786,7.643308
32.075623,31.093781
47.878242,17.507042
35.107910,25.309908
4.202177,1.374797
17.864325,5.018690
8.057848,4.379698
61.190029,60.882198
9.410132,3.131292
55.927193,11.998730
56.369335,16.001879
29.102110,11.218241
49.847076,36.365517
45.248585,21.397299
20.145287,2.032360
26.731646,13.599459
43.967373,18.691202
5.845453,1.489302
56.964607,38.290520
10.043972,2.645790
8.050550,19.463917
13.298129,6.718774
28.781662,63.576824
8.976985,4.667323
7.219944,0.446579
40.977882,35.398640
31.720127,9.676055
25.133221,13.756746
26.785179,20.607115
11.246930,0.747110
8.892469,2.535404
21.782856,22.557747
8.274058,7.370595
43.979115,21.987612
4.912374,8.368737
49.250374,32.071892
21.353615,16.213083
5.748929,-0.429568
14.595827,4.997319
7.506491,5.364498
19.563913,17.608854
23.634460,7.833854
24.999344,15.575775
20.558582,6.307317
36.711948,23.713398
27.676702,10.811283
13.011812,3.845845
4.740545,0.722541
28.885815,7.515199
12.153835,5.445201
18.781492,7.300052
25.970390,7.121346
24.648920,2.243116
6.460656,3.036145
24.688931,10.320208
7.116342,0.535112
12.270255,12.633763
87.841675,189.174850
11.965558,2.430787
43.922028,28.969408
21.844534,36.910042
37.241516,33.545490
36.782909,30.264254
46.826687,44.678730
11.323017,18.415243
13.895362,11.036372
38.803482,41.622822
16.282034,6.746078
20.565456,23.371809
7.017031,2.189509
22.081148,12.093687
27.604849,8.162479
14.127149,4.203284
5.908153,2.873594
4.136571,1.373268
21.958193,18.656853
27.313938,30.322008
11.324803,4.020904
11.077275,4.469796
93.533463,33.941505
4.868277,1.187373
29.997736,106.485222
7.353068,3.716346
26.504768,31.576191
59.534504,39.359161
4.981205,2.103482
5.375833,3.938226
43.772476,27.725248
29.556997,31.382616
11.469718,11.623529
65.089325,54.112858
9.575204,1.550621
25.410456,7.873590
20.169180,19.139359
93.672165,30.334755
26.397001,15.625922
15.983720,3.533742
25.649445,12.153166
46.561142,25.090723
26.642378,13.355762
31.416100,24.767227
32.280758,73.986008
33.569405,18.142471
36.467037,44.426331
18.899752,11.505591
27.723986,12.671654
34.580406,18.531403
46.380203,35.381401
6.160746,2.245136
26.278736,9.029333
40.520523,36.410046
5.625053,3.174357
25.368132,7.586104
44.811676,23.532366
36.908417,96.858635
14.037616,7.738518
27.253830,51.285740
31.925772,28.104031
20.274590,40.576740
24.222893,11.877335
32.628475,30.615255
29.500767,5.739854
5.609538,2.152938
8.688862,11.265505
23.692902,5.832473
9.346058,2.540746
7.455892,1.612131
13.990941,5.552608
6.353437,2.331862
11.920017,3.911295
10.721773,3.115951
37.864410,29.516369
14.598847,3.967972
40.099148,9.683448
49.405602,43.551620
23.115824,10.454032
29.166012,21.162519
32.779911,11.792315
11.065761,3.962698
13.679456,2.045789
8.978040,3.583624
21.876564,9.331927
51.838654,16.801096
7.668642,2.471229
33.906315,19.659815
11.058589,4.066694
5.036683,2.006103
6.404225,1.302796
13.587205,5.383784
9.413859,4.168600
11.466715,4.486272
21.295502,44.980152
15.886674,2.622664
24.413168,16.214998
62.506752,13.783619
29.655724,12.706630
15.630351,30.120890
34.920475,14.397017
9.824373,15.268826
12.970275,4.984310
35.314228,17.193533
27.454308,13.274278
4.877401,2.955482
47.730469,27.912174
30.931395,29.770430
7.278316,3.968570
21.463079,17.566048
8.267935,5.582092
15.257977,6.687029
31.297758,19.732651
26.688852,23.023565
19.901295,9.480829
15.787004,2.686450
25.593668,19.748074
41.281883,19.220530
27.618954,56.072514
25.973640,10.839199
47.187916,26.545630
10.758574,14.201300
34.336998,17.947033
9.191301,2.718304
8.222225,2.218518
48.345398,13.313305
17.293612,8.878172
27.337879,10.283731
11.316643,2.698438
10.874538,3.385626
42.933716,20.464294
16.915892,6.436388
49.524296,29.566666
36.066982,15.499195
19.070768,20.479799
59.198536,95.875404
10.253746,1.746840
5.477834,2.468374
8.316588,4.417266
16.969147,4.256317
25.077005,9.318410
11.297116,5.107724
44.090260,11.314761
8.765748,7.995972
37.022114,12.868217
84.824745,192.304199
9.465657,5.083007
32.453293,31.924665
35.862782,36.536541
30.443216,75.643326
32.607388,7.385241
9.714931,28.901573
4.710434,1.221242
20.079645,22.786091
42.064846,31.556532
16.899378,8.191551
5.992561,2.025289
4.258672,5.027721
36.524826,62.789104
29.499260,12.258577
9.434225,3.761856
16.123810,19.888264
15.249166,6.257394
8.209397,2.745908
18.338228,18.373611
58.034336,15.832461
21.151258,4.596498
7.230364,5.840953
15.460767,8.133364
13.919617,21.343830
12.934748,19.000738
6.900777,7.801097
15.243703,6.146923
19.387848,7.510410
26.897951,16.988199
40.227715,11.306229
5.010152,2.516734
20.742355,8.013018
23.688965,10.230090
11.012857,6.816246
29.299437,22.865879
13.933873,14.309985
27.124111,32.586075
36.672668,27.178310
39.263664,12.878329
17.730730,10.016606
38.808395,10.373678
26.450933,34.506172
22.770861,12.386927
31.751375,13.097634
20.745296,15.410238
7.422023,4.794098
28.001791,18.193777
30.327379,7.737371
6.742726,0.756688
22.466316,7.897018
64.314850,82.167694
30.067253,17.953423
11.165922,13.619687
11.653054,5.082560
15.939955,10.700252
38.475830,36.557144
24.869781,31.817413
8.714564,2.429543
6.078273,15.381299
39.590248,61.581989
26.436716,14.347300
8.527821,8.726832
10.570063,4.637748
17.068356,3.328024
7.933115,3.722658
32.565666,35.530193
70.598763,81.696457
8.164932,2.453678
43.524715,18.629150
31.030445,26.066221
48.767265,8.774210
28.158466,56.934078
60.776192,70.805305
19.891418,18.236000
16.186293,3.360085
29.718031,8.506494
46.749405,19.627861
20.008051,10.923137
32.837410,18.610573
8.041052,1.652493
31.936958,20.969841
67.622032,65.024597
22.273277,7.757190
35.682549,11.892657
13.644270,23.334169
86.074013,16.376522
7.264547,5.107504
33.700687,7.937164
76.254684,46.659222
25.566607,9.853432
10.914399,3.895622
45.766285,43.317772
4.247808,2.296871
47.318882,58.945129
21.345003,8.318314
20.237106,9.793795
5.851023,1.563533
15.257897,2.136519
28.884438,10.621182
14.123482,8.058477
22.457405,24.736038
5.609792,1.557481
10.786255,6.162980
13.738052,18.921093
8.572706,2.692548
18.607620,10.509628
6.332305,1.755982
8.633903,1.488495
64.410385,51.177700
19.059248,10.318605
66.633942,30.034575
6.724038,4.024489
23.293617,13.126338
37.794277,18.198534
18.015499,20.463387
53.247196,37.933064
7.941771,3.428665
14.717878,9.726304
9.335116,3.241853
23.004232,27.447063
12.854307,8.715981
30.975576,28.139061
10.186403,4.442998
10.639463,13.398290
6.201915,2.774434
21.823257,3.139396
6.125456,1.763916
9.505485,2.463075
26.847425,30.526384
25.279453,13.111153
9.627851,4.784952
14.858916,5.448849
54.094505,18.705597
6.768033,3.147298
33.983158,6.019227
4.750492,2.416552
55.608776,104.675301
26.733088,55.022602
35.562946,117.599731
75.554840,100.029419
17.900068,8.388903
79.018982,68.046364
18.900928,10.687808
7.369384,4.953509
49.399445,23.388510
37.825378,49.503613
9.215731,5.067381
56.899529,16.158939
32.642006,5.632386
9.301972,4.243876
9.829583,3.235264
36.722454,20.374943
10.452844,7.950631
37.684280,24.825851
17.419521,14.458396
44.528828,17.791416
6.264929,4.827518
63.617027,7.855379
36.542854,13.897716
60.023125,62.604530
24.301041,8.310229
16.173704,9.868825
45.565178,28.078438
19.153177,6.102243
28.844213,19.151459
35.187508,25.715525
23.255470,12.754339
22.199081,19.420059
8.722513,3.927613
112.590073,97.609329
50.146496,48.731010
61.814339,30.761715
25.848537,23.735628
84.409569,55.379227
16.723427,5.971442
9.355625,12.539652
25.667078,18.463467
6.580393,3.424263
43.991844,43.925339
22.769638,5.194882
15.917065,3.085910
14.804516,5.725768
12.481679,3.033764
14.284242,1.564064
43.861485,32.814720
23.478666,19.604740
18.735325,6.813200
21.222336,17.029535
7.159420,2.018438
46.921165,26.353737
43.646358,26.643099
27.154308,35.527397
65.863533,9.725603
5.690006,2.390054
26.463785,12.408545
31.094778,19.915619
34.515999,19.710089
42.472145,24.296732
7.218258,6.250515
12.826784,8.590141
49.451565,14.465447
23.801373,28.576857
44.222908,33.216560
20.288906,12.168106
7.099503,4.708210
6.560405,5.848428
22.429857,16.294050
14.263781,4.197971
10.843456,2.827196
17.869646,6.402003
6.618359,4.358557
4.644945,2.037096
25.200123,28.710432
32.821381,66.290726
25.685226,8.004176
37.159100,37.356487
3.889466,2.878802
15.710233,15.050485
44.284130,28.017317
26.552002,5.945462
11.865447,3.184611
27.117550,16.005424
5.134950,1.234338
43.265160,63.260368
13.353642,6.706045
11.944426,3.552798
21.602108,5.154403
7.772898,4.614239
43.470821,24.234900
29.659344,12.114223
25.094582,3.711939
9.218133,6.075004
47.686977,20.609594
23.261679,7.656465
27.925135,40.581501
12.243460,3.515553
28.827505,4.821130
13.497770,1.245027
43.289089,20.548136
22.702988,14.245194
10.301254,2.930640
5.786010,1.438216
11.271434,6.054208
6.927014,2.881693
66.398659,21.435335
10.856540,2.490216
8.791356,1.979585
32.343746,12.276561
19.838848,2.696774
14.803906,12.950613
28.029446,12.153522
33.492924,8.695737
80.570175,43.197422
5.677273,1.088229
44.577549,28.990236
82.749847,43.936150
10.573090,3.687263
47.395435,41.491501
20.195259,19.335346
24.148123,12.963440
23.195589,24.326271
11.819366,2.543999
34.215527,60.708092
9.873325,4.808044
17.243700,5.454145
27.445858,9.218550
29.902454,21.462124
61.423046,114.884544
27.815023,7.608329
36.783249,11.944716
21.279182,42.093674
35.970322,43.422340
24.206566,24.919708
16.026300,13.127589
33.436413,10.295873
18.761368,5.986936
53.078835,19.716869
39.976643,23.179195
23.553379,8.997745
29.522976,23.043579
13.244110,16.236771
16.550001,1.865858
24.496719,15.385434
22.662025,21.562136
23.584335,43.856796
39.724953,9.697618
25.747068,11.100574
13.941252,4.519575
10.650439,2.420661
27.146252,11.299371
12.103941,4.825411
71.632011,78.827293
5.487611,1.508027
39.368881,21.894136
26.124655,19.883387
6.953284,1.355276
16.818380,17.863491
37.838726,11.879568
42.415894,33.244396
17.990963,17.229267
10.613979,2.943092
28.236143,8.243476
26.794184,15.787650
11.511531,3.850331
7.176225,20.575514
28.965948,7.599247
17.327341,10.235691
16.777031,5.128063
33.970795,85.263107
96.105255,31.511971
36.673615,15.209642
7.728003,0.973762
15.820744,6.077121
9.266266,5.673894
7.957761,7.966177
25.864052,6.554301
5.808121,3.875473
13.996820,8.408066
11.587666,1.845317
8.222670,4.135627
52.071415,31.476866
8.063034,4.098725
24.276083,21.678295
28.435814,25.961958
31.987448,24.156639
35.696468,10.875832
10.274073,4.862644
7.041501,12.040779
71.798599,56.230541
42.960320,49.537220
20.111864,9.373503
12.940956,2.553740
28.132839,20.491093
80.166977,73.483627
26.619886,8.165091
7.824556,3.198962
18.634121,1.106925
11.109097,8.066913
35.233768,10.978568
8.575108,2.304308
5.113577,3.304732
18.053389,2.484913
15.020391,6.914936
86.373787,42.607628
30.796049,14.930964
21.984480,11.074032
15.653235,3.915614
37.921806,36.532673
7.712944,4.336009
18.152269,9.453716
66.668922,44.599968
41.043613,12.688335
23.475103,45.844849
4.579227,1.093322
17.007103,4.839437
20.716442,5.973369
27.468781,17.453091
47.077633,50.399734
40.735989,11.477388
8.932420,3.054147
6.341403,2.864068
16.578016,20.231102
5.355609,3.832426
26.851122,5.021883
35.028999,11.097405
22.097807,9.210001
5.604607,2.554672
10.863179,16.773066
33.247192,5.171215
39.977032,59.862747
9.843032,9.158806
59.125175,61.029491
8.668088,0.867863
30.631140,32.301777
17.536438,7.662313
34.303444,28.826658
53.911121,55.442749
11.383404,5.835040
38.145943,54.547199
51.847031,31.138996
36.435448,10.835803
50.844135,26.343000
4.393690,0.966128
31.864452,38.742550
41.424038,15.879711
10.701550,5.922666
30.362860,4.472058
14.628592,3.090639
39.829060,31.000198
17.859280,15.326460
24.543104,11.456341
44.661697,21.099228
71.221191,75.068260
12.753559,1.408745
28.465153,11.394794
76.519730,32.001362
17.036144,34.130898
20.732576,3.311740
34.834892,13.155579
4.732151,0.555186
72.754242,110.827888
41.033485,28.060625
26.477743,9.813587
29.925871,13.465021
10.989707,4.013668
25.212154,4.680072
12.064658,6.335369
17.378412,20.399916
21.288565,26.488855
28.262037,51.927803
15.016915,6.932789
11.293110,2.451623
61.193085,40.611851
8.287709,2.382556
17.524548,7.095922
25.715464,5.282857
31.850307,24.473536
13.730744,9.825475
13.687236,5.533432
43.839905,21.764254
12.272325,6.570127
39.857983,41.279797
19.203384,9.895873
4.919614,0.660263
9.983119,3.664643
46.705074,18.703375
13.504528,2.561245
38.610828,4.909611
39.233322,37.296410
41.320831,46.284138
15.864540,6.975699
31.616289,13.102627
4.806690,3.496138
6.821280,2.680051
5.467872,6.474499
7.151919,6.179833
88.006653,32.922302
6.503808,2.248153
34.165176,21.234674
6.274827,1.895794
12.825997,4.969905
34.798733,24.671211
20.096180,46.286369
34.631721,22.921810
21.277029,3.506673
6.553765,2.807308
5.321818,0.692361
9.923616,3.600130
42.831329,41.417374
13.496254,5.751994
13.112917,17.537220
14.979902,12.502706
11.329416,17.652729
13.125263,6.919022
8.587196,19.004185
10.182132,21.946505
24.484924,23.261013
26.370338,33.200165
10.145543,2.852540
29.216114,31.782564
10.513284,2.325868
25.825199,11.207272
56.066353,56.994541
19.347696,5.523817
13.471981,1.749838
25.129429,5.481830
16.186237,4.591947
5.721319,0.998211
70.354805,30.863625
8.747805,3.531619
9.433657,11.270232
58.851639,52.944275
10.195589,2.282230
51.725231,38.314232
30.790949,26.431736
36.911034,42.755722
13.802542,7.002685
61.057659,27.940647
15.196752,5.855258
77.057404,30.254763
26.767607,21.106848
4.833687,3.717531
11.786202,3.942641
21.850677,16.157513
19.590307,21.629787
34.740337,9.892323
18.331240,7.574447
13.437705,9.250897
6.786129,4.102323
9.099586,10.687172
21.477324,26.045527
40.035992,5.184104
16.088436,21.657993
49.577183,71.574921
7.006654,1.866116
12.964130,22.441292
11.582434,4.330601
5.938320,1.225271
26.322046,11.229923
9.381072,3.458277
31.019341,4.056680
4.499943,2.521912
4.401963,2.525244
18.530704,18.000137
18.395117,11.099978
38.992359,36.412075
30.782074,13.447360
18.221891,12.846960
40.726650,16.401672
47.969479,18.554279
48.122124,24.301702
42.895031,20.467669
54.865887,29.209183
27.865339,43.056011
13.985389,3.123464
6.370519,9.368616
20.887789,10.849809
50.530533,29.364189
14.474244,5.133554
45.700798,20.635155
38.152096,24.235556
8.134179,8.858866
11.120026,0.557441
36.271049,26.639580
33.299767,20.893135
31.566351,21.462156
12.958249,4.724847
15.257325,9.367142
28.790276,10.085059
10.735669,16.355417
14.681398,8.349319
9.059688,15.911989
4.531502,0.032433
48.719524,30.952356
9.206531,2.872693
29.986942,55.184853
25.986658,41.189907
15.284610,13.811789
36.147835,27.325796
13.042257,3.355480
31.565748,40.340466
46.112629,26.891127
29.563383,20.822483
23.848549,10.354079
7.754044,10.445762
28.030190,13.581535
7.957453,4.413335
11.893438,6.709877
19.911316,12.816473
45.827374,45.994411
10.322782,2.609809
8.547238,2.772943
18.368177,19.266056
41.837158,14.981058
10.494445,1.976012
8.482591,2.852574
29.245670,12.550057
47.350628,16.444847
44.127113,15.881972
41.940292,39.151272
10.434310,2.339882
8.848688,2.123331
8.265641,3.668908
35.536648,21.812860
36.859539,16.259109
31.223133,17.206947
14.466948,7.722689
35.969799,21.251659
10.024489,23.928701
52.322037,13.635870
15.052559,26.094482
19.735760,6.748543
57.191029,17.197914
15.570235,23.797941
7.007461,0.919936
16.805229,8.886071
50.534374,27.946657
27.572678,21.322340
10.933114,11.115462
42.423088,25.087429
15.774082,20.762152
28.982666,29.039396
23.447313,23.982502
32.864498,26.290440
31.701565,6.677266
24.932266,43.771835
31.637918,16.866776
30.394466,42.019608
28.530876,8.253899
32.144291,19.105026
51.276543,15.167083
8.637712,1.866385
15.606303,3.002203
17.040792,2.741141
9.307411,1.773609
29.960945,19.231192
29.445789,18.146267
42.493816,12.316894
36.469879,24.770905
30.334038,2.081807
12.516582,31.905849
5.124987,3.006438
31.950329,7.744643
57.392796,25.530128
52.977268,22.876308
7.654316,4.265804
10.320836,4.888175
54.667652,63.771778
18.374334,15.968770
37.435467,10.662258
23.561901,6.338428
29.860403,43.059338
44.407108,8.023074
45.803467,72.348068
47.816574,36.905209
25.071865,29.099033
52.470333,32.548805
6.932457,1.664607
70.643700,67.351280
23.940849,35.807789
24.704893,7.977755
43.047714,6.363599
17.658360,10.788015
35.444736,9.940896
16.850571,5.082050
26.143995,30.289160
58.985962,21.783726
11.649102,5.977451
29.395468,9.698913
4.230640,2.592884
5.368115,2.222608
9.725745,6.447740
16.522850,15.900791
71.420891,31.310246
52.712288,74.102501
21.694050,19.452999
5.121986,2.456852
26.617876,9.968812
13.537344,6.742546
18.355734,9.421715
29.858128,19.291948
27.254049,14.420959
13.973566,9.480028
5.475862,0.474428
5.391640,4.328338
38.181705,47.053986
59.978149,57.673725
36.618225,7.716495
20.668015,25.849852
35.729031,9.629700
10.139041,3.534088
34.565716,59.315544
15.264038,7.777264
6.063406,3.929731
80.591682,83.751190
29.301041,30.023497
26.639925,23.420145
11.476876,3.470695
53.046803,31.158350
54.191761,40.331017
37.146744,17.827520
46.454876,6.561134
17.695101,5.208953
42.250519,20.426250
16.302725,10.815446
8.573983,10.658245
57.666767,44.805069
46.911160,18.807390
42.873108,34.161190
4.764593,3.411059
